1/30/12,0.36,47972,134559,182531
1/31/12,0.57,84907,148275,233182
2/1/12,0.33,108096,326251,434347
2/2/12,0.96,191224,200050,391274
2/3/12,0.43,188092,433911,622003
2/6/12,0.64,107586,167877,275463
2/7/12,0.22,134888,604790,739678
2/8/12,0.67,207442,311266,518708
2/9/12,0.69,116980,168511,285491
2/10/12,0.51,216696,426980,643676
2/13/12,0.73,176730,241843,418573
2/14/12,0.94,300861,321586,622447
2/15/12,0.33,106518,318519,425037
2/16/12,0.9,235462,262538,498000
2/17/12,0.49,115054,232538,347592
2/21/12,0.64,157471,245930,403401
2/22/12,0.48,166642,346162,512804
2/23/12,0.63,199123,314398,513521
2/24/12,1.22,216153,176905,393058
2/27/12,0.29,62253,217424,279677
2/28/12,0.55,75986,139342,215328
2/29/12,1.28,301320,236055,537375
3/1/12,0.76,103079,136063,239142
3/2/12,0.71,203548,286536,490084
3/5/12,0.4,74016,185560,259576
3/6/12,0.78,184048,234658,418706
3/7/12,1.07,206418,193200,399618
3/8/12,0.78,135779,173405,309184
3/9/12,1.38,273264,198286,471550
3/12/12,0.7,123464,176122,299586
3/13/12,1.21,245869,203064,448933
3/14/12,0.49,209637,425426,635063
3/15/12,0.41,89825,219101,308926
3/16/12,1.72,243416,141920,385336
3/19/12,0.85,282893,330905,613798
3/20/12,0.64,211614,329224,540838
3/21/12,0.82,508840,619280,1128120
3/22/12,1.25,187574,150407,337981
3/23/12,0.96,231940,242736,474676
3/26/12,1.23,374045,303062,677107
3/27/12,1.1,330065,300755,630820
3/28/12,0.75,188220,251005,439225
3/29/12,0.79,164324,206955,371279
3/30/12,0.47,103850,219212,323062
4/2/12,0.59,122330,207901,330231
4/3/12,1.55,224922,145076,369998
4/4/12,0.62,131513,213396,344909
4/5/12,0.72,231096,321791,552887
4/9/12,0.67,94711,140921,235632
4/10/12,0.4,159760,399956,559716
4/11/12,0.68,229609,337518,567127
4/12/12,0.94,274497,293383,567880
4/13/12,0.43,163403,384091,547494
4/16/12,0.95,215144,226921,442065
4/17/12,0.6,252910,420894,673804
4/18/12,0.43,130614,300979,431593
4/19/12,0.6,113269,188739,302008
4/20/12,0.24,58217,240402,298619
4/23/12,0.48,62200,129279,191479
4/24/12,0.43,75443,175968,251411
4/25/12,0.76,124950,163524,288474
4/26/12,0.39,96863,246482,343345
4/27/12,0.38,74690,196125,270815
4/30/12,0.54,200811,372065,572876
5/1/12,0.92,215070,232698,447768
5/2/12,0.25,78038,310189,388227
5/3/12,0.6,136625,227576,364201
5/4/12,0.36,90882,250258,341140
5/7/12,0.32,77078,237747,314825
5/8/12,0.58,170164,291341,461505
5/9/12,0.6,156097,259017,415114
5/10/12,0.81,137039,168573,305612
5/11/12,0.65,122124,186746,308870
5/14/12,0.52,174040,337113,511153
5/15/12,0.41,199834,482306,682140
5/16/12,0.23,130017,572769,702786
5/17/12,0.57,156993,275163,432156
5/18/12,0.67,221109,331551,552660
5/21/12,0.66,177287,268807,446094
5/22/12,0.65,213956,331656,545612
5/23/12,0.37,130404,349136,479540
5/24/12,0.58,261899,453386,715285
5/25/12,1.64,240597,146438,387035
5/29/12,0.49,107535,220053,327588
5/30/12,0.18,42026,236009,278035
5/31/12,0.42,130123,309376,439499
6/1/12,0.28,95012,344495,439507
6/4/12,0.32,105720,326677,432397
6/5/12,0.46,95147,206820,301967
6/6/12,0.69,263208,378747,641955
6/7/12,0.66,247800,376183,623983
6/8/12,0.4,93308,234616,327924
6/11/12,0.25,106099,432040,538139
6/12/12,0.72,139189,192778,331967
6/13/12,0.85,137537,161190,298727
6/14/12,0.65,174864,267014,441878
6/15/12,1.23,376689,306314,683003
6/18/12,1.3,450941,347319,798260
6/19/12,0.85,381318,450526,831844
6/20/12,0.29,102535,350754,453289
6/21/12,0.53,144687,272308,416995
6/22/12,0.51,72743,143619,216362
6/25/12,0.83,118976,142544,261520
6/26/12,0.65,81168,125117,206285
6/27/12,0.73,72938,99415,172353
6/28/12,0.15,35879,241628,277507
6/29/12,0.85,182156,215490,397646
7/2/12,0.8,129608,162535,292143
7/3/12,0.88,134192,152998,287190
7/5/12,0.3,71122,239664,310786
7/6/12,0.3,53075,174822,227897
7/9/12,0.43,112544,260619,373163
7/10/12,0.44,96432,220760,317192
7/11/12,0.38,115955,305867,421822
7/12/12,0.73,321317,439697,761014
7/13/12,1.15,202804,175846,378650
7/16/12,0.57,98431,173878,272309
7/17/12,0.48,195174,410379,605553
7/18/12,0.41,184926,455238,640164
7/19/12,0.31,108069,354141,462210
7/20/12,0.25,66321,267523,333844
7/23/12,0.27,68808,258692,327500
7/24/12,0.19,72199,374559,446758
7/25/12,0.31,74891,240818,315709
7/26/12,0.62,72169,116543,188712
7/27/12,0.72,124484,172597,297081
7/30/12,0.29,58478,200397,258875
7/31/12,0.43,50642,116483,167125
8/1/12,1.09,103852,95279,199131
8/2/12,0.61,97990,160462,258452
8/3/12,0.93,282072,303946,586018
8/6/12,0.57,290675,506019,796694
8/7/12,0.32,65590,204941,270531
8/8/12,0.29,52194,178880,231074
8/9/12,0.55,127669,231730,359399
8/10/12,0.56,72810,130767,203577
8/13/12,0.32,155244,488597,643841
8/14/12,0.56,163920,293445,457365
8/15/12,0.22,57083,260952,318035
8/16/12,0.76,204091,268073,472164
8/17/12,0.53,154424,292313,446737
8/20/12,0.83,163713,198226,361939
8/21/12,0.61,178124,293519,471643
8/22/12,0.64,259370,406310,665680
8/23/12,0.6,121861,204278,326139
8/24/12,0.31,60569,194729,255298
8/27/12,0.44,60928,139035,199963
8/28/12,0.44,57715,129948,187663
8/29/12,0.52,81052,154972,236024
8/30/12,0.82,134768,165027,299795
8/31/12,0.92,116239,126494,242733
9/4/12,0.74,108451,147317,255768
9/5/12,0.36,87510,243054,330564
9/6/12,0.87,315652,361210,676862
9/7/12,0.54,369211,679567,1048778
9/10/12,0.2,97804,494132,591936
9/11/12,0.47,392015,829388,1221403
9/12/12,0.4,156046,390397,546443
9/13/12,0.74,287214,385815,673029
9/14/12,0.73,255680,350376,606056
9/17/12,1,163282,163300,326582
9/18/12,0.84,245770,294126,539896
9/19/12,0.27,167038,618995,786033
9/20/12,0.32,128242,400077,528319
9/21/12,0.42,118508,281500,400008
9/24/12,0.26,79431,305062,384493
9/25/12,0.53,175426,328016,503442
9/26/12,0.5,173932,349229,523161
9/27/12,0.37,103678,277970,381648
9/28/12,0.27,111151,418235,529386
10/1/12,0.42,83797,197645,281442
10/2/12,0.48,78759,163739,242498
10/3/12,0.67,192849,286760,479609
10/4/12,0.48,93779,194692,288471
10/5/12,0.38,127659,331823,459482
10/8/12,0.82,119340,144961,264301
10/9/12,0.55,173806,317137,490943
10/10/12,0.49,188005,384853,572858
10/11/12,0.42,108230,255185,363415
10/12/12,0.53,155160,291906,447066
10/15/12,0.23,115764,502472,618236
10/16/12,0.64,236680,372275,608955
10/17/12,0.4,326904,826439,1153343
10/18/12,0.44,189723,434423,624146
10/19/12,0.6,185931,308043,493974
10/22/12,0.37,80988,216282,297270
10/23/12,0.56,165073,294276,459349
10/24/12,0.34,71036,206582,277618
10/25/12,0.19,105364,553777,659141
10/26/12,0.56,61421,110301,171722
10/31/12,0.5,123101,246723,369824
11/1/12,0.63,135649,216292,351941
11/2/12,0.27,118271,446142,564413
11/5/12,0.48,137555,285303,422858
11/6/12,0.49,100923,205195,306118
11/7/12,0.61,133120,216567,349687
11/8/12,0.41,91847,225558,317405
11/9/12,0.44,93181,212155,305336
11/12/12,0.65,193646,296916,490562
11/13/12,0.25,150776,598965,749741
11/14/12,0.34,132036,384507,516543
11/15/12,0.47,146736,312072,458808
11/16/12,0.41,185732,447903,633635
11/19/12,0.57,406805,707825,1114630
11/20/12,1.47,375892,256401,632293
11/21/12,0.54,264119,491583,755702
11/23/12,0.64,101916,158701,260617
11/26/12,0.21,164201,776573,940774
11/27/12,0.55,196397,358908,555305
11/28/12,0.44,106340,241954,348294
11/29/12,0.92,354294,386966,741260
11/30/12,0.69,117294,170899,288193
12/3/12,0.35,165586,475641,641227
12/4/12,0.43,118696,277128,395824
12/5/12,0.4,105359,261188,366547
12/6/12,0.69,108379,157796,266175
12/7/12,0.34,125248,372214,497462
12/10/12,0.48,126439,263419,389858
12/11/12,0.44,143180,327174,470354
12/12/12,0.98,295912,302469,598381
12/13/12,0.57,186670,327572,514242
12/14/12,0.53,196529,371073,567602
12/17/12,0.43,110485,255492,365977
12/18/12,0.81,376300,464718,841018
12/19/12,0.47,165623,354488,520111
12/20/12,0.59,201354,339180,540534
12/21/12,0.73,215936,296330,512266
12/24/12,0.46,27461,59304,86765
12/26/12,0.6,64075,107361,171436
12/27/12,0.79,272606,344683,617289
12/28/12,0.87,221619,254480,476099
12/31/12,0.71,321185,452485,773670
1/2/13,0.87,450882,520210,971092
1/3/13,0.8,377259,474415,851674
1/4/13,0.55,239099,434221,673320
1/7/13,0.68,323353,474970,798323
1/8/13,0.38,202399,538688,741087
1/9/13,0.59,215517,364032,579549
1/10/13,0.31,148807,482447,631254
1/11/13,0.17,120612,709584,830196
1/14/13,0.46,149268,324811,474079
1/15/13,0.88,351125,399149,750274
1/16/13,0.35,221285,637523,858808
1/17/13,0.45,168432,374942,543374
1/18/13,0.38,220504,586488,806992
1/22/13,0.79,377522,479681,857203
1/23/13,0.51,254512,495233,749745
1/24/13,0.43,255091,590832,845923
1/25/13,0.46,123295,265335,388630
1/28/13,0.46,93110,203560,296670
1/29/13,0.51,138366,269813,408179
1/30/13,0.45,152090,334553,486643
1/31/13,0.34,188146,548849,736995
2/1/13,0.42,145687,345170,490857
2/4/13,0.8,163226,203038,366264
2/5/13,0.31,79866,255118,334984
2/6/13,0.87,212747,244647,457394
2/7/13,0.52,98795,190138,288933
2/8/13,0.64,147576,229736,377312
2/11/13,0.58,92118,158117,250235
2/12/13,0.75,300258,400278,700536
2/13/13,0.26,153456,594100,747556
2/14/13,0.28,140156,499504,639660
2/15/13,0.35,110091,318106,428197
2/19/13,0.76,243000,320925,563925
2/20/13,0.5,209608,416369,625977
2/21/13,0.83,334473,404066,738539
2/22/13,0.63,137824,220073,357897
2/25/13,0.49,211740,435809,647549
2/26/13,0.47,446187,944400,1390587
2/27/13,0.74,297328,400560,697888
2/28/13,0.4,117845,295625,413470
3/1/13,0.53,175957,331849,507806
3/4/13,0.65,125541,194391,319932
3/5/13,0.5,105080,210115,315195
3/6/13,0.26,124579,483115,607694
3/7/13,0.6,92558,153561,246119
3/8/13,0.61,284145,462358,746503
3/11/13,0.76,317238,415472,732710
3/12/13,0.57,167057,292749,459806
3/13/13,0.32,130621,407259,537880
3/14/13,0.4,252163,630418,882581
3/15/13,0.42,140649,334696,475345
3/18/13,0.54,323172,602387,925559
3/19/13,0.45,432741,959880,1392621
3/20/13,0.24,263178,1086217,1349395
3/21/13,0.27,166928,608947,775875
3/22/13,0.41,253599,617291,870890
3/25/13,0.27,179948,670051,849999
3/26/13,0.3,117691,385922,503613
3/27/13,0.31,108367,347256,455623
3/28/13,0.25,60887,245939,306826
4/1/13,0.31,58216,189323,247539
4/2/13,0.36,153965,426261,580226
4/3/13,0.56,200940,358260,559200
4/4/13,0.84,261413,310644,572057
4/5/13,0.38,142315,376613,518928
4/8/13,0.5,122452,246709,369161
4/9/13,0.17,121994,715929,837923
4/10/13,0.57,208587,364483,573070
4/11/13,0.34,118353,344571,462924
4/12/13,0.77,228091,296677,524768
4/15/13,0.48,450898,940375,1391273
4/16/13,0.41,338307,817483,1155790
4/17/13,0.54,335528,622723,958251
4/18/13,0.85,329250,385409,714659
4/19/13,0.61,136560,223493,360053
4/22/13,0.44,79547,180147,259694
4/23/13,0.61,230974,380598,611572
4/24/13,0.39,133040,342255,475295
4/25/13,0.7,103321,147845,251166
4/26/13,0.3,60749,202808,263557
4/29/13,0.46,70853,153560,224413
4/30/13,0.32,108306,341451,449757
5/1/13,0.38,81688,216033,297721
5/2/13,0.36,121504,336483,457987
5/3/13,0.61,138239,227456,365695
5/6/13,0.58,146309,251890,398199
5/7/13,0.84,152713,180867,333580
5/8/13,0.52,105872,203739,309611
5/9/13,0.5,133747,265462,399209
5/10/13,0.11,70488,626757,697245
5/13/13,0.43,78453,181366,259819
5/14/13,0.78,153004,196564,349568
5/15/13,0.37,166057,450384,616441
5/16/13,1.1,255510,231520,487030
5/17/13,0.54,279218,518518,797736
5/20/13,0.51,205243,406339,611582
5/21/13,0.61,359135,589955,949090
5/22/13,0.56,282821,505918,788739
5/23/13,0.41,159858,389592,549450
5/24/13,1.12,213648,191593,405241
5/28/13,0.61,156373,254441,410814
5/29/13,0.29,142191,488070,630261
5/30/13,0.33,77287,234010,311297
5/31/13,0.75,169299,224818,394117
6/3/13,0.64,232551,364234,596785
6/4/13,0.99,213083,215758,428841
6/5/13,0.91,343597,376595,720192
6/6/13,1.04,370357,354899,725256
6/7/13,0.78,249850,318531,568381
6/10/13,0.75,208736,276626,485362
6/11/13,0.37,196304,531988,728292
6/12/13,0.61,259883,428533,688416
6/13/13,0.77,290757,377136,667893
6/14/13,0.98,354484,361653,716137
6/17/13,0.75,357204,474428,831632
6/18/13,0.61,262402,426805,689207
6/19/13,0.67,310286,464077,774363
6/20/13,0.64,297690,468393,766083
6/21/13,0.66,196333,297559,493892
6/24/13,0.75,141010,188897,329907
6/25/13,1.02,197564,193297,390861
6/26/13,0.27,106638,395966,502604
6/27/13,0.58,169395,293049,462444
6/28/13,0.75,163334,216486,379820
7/1/13,0.49,133500,273419,406919
7/2/13,0.88,129897,147010,276907
7/3/13,0.82,110247,133877,244124
7/5/13,0.81,159677,197553,357230
7/8/13,0.65,391067,602527,993594
7/9/13,0.84,347191,411138,758329
7/10/13,0.65,197361,305223,502584
7/11/13,1.73,341573,197568,539141
7/12/13,0.24,121142,502989,624131
7/15/13,0.7,299173,429048,728221
7/16/13,0.68,257252,379560,636812
7/17/13,0.66,247413,372787,620200
7/18/13,0.5,209266,418299,627565
7/19/13,0.45,122005,271844,393849
7/22/13,0.43,67334,158335,225669
7/23/13,0.51,131320,255172,386492
7/24/13,0.48,80072,165239,245311
7/25/13,0.75,155417,207430,362847
7/26/13,0.52,99064,191591,290655
7/29/13,0.31,43051,137763,180814
7/30/13,0.34,69166,201856,271022
7/31/13,0.59,211656,360803,572459
8/1/13,0.64,147873,229838,377711
8/2/13,0.59,202096,340687,542783
8/5/13,0.52,173336,334984,508320
8/6/13,0.2,229155,1122022,1351177
8/7/13,0.62,187991,305505,493496
8/8/13,0.43,153169,355111,508280
8/9/13,0.28,58409,205056,263465
8/12/13,0.32,90680,280661,371341
8/13/13,0.56,186298,331556,517854
8/14/13,0.35,122040,348415,470455
8/15/13,0.39,284110,721773,1005883
8/16/13,0.37,160662,434777,595439
8/19/13,0.93,285181,308101,593282
8/20/13,0.36,201556,560788,762344
8/21/13,0.3,210299,705327,915626
8/22/13,0.3,63939,214742,278681
8/23/13,0.26,45621,173490,219111
8/26/13,0.57,144127,252367,396494
8/27/13,0.75,278196,369623,647819
8/28/13,0.77,161242,209258,370500
8/29/13,0.5,134587,269240,403827
8/30/13,0.4,112984,281918,394902
9/3/13,0.27,139513,508851,648364
9/4/13,0.27,126208,462173,588381
9/5/13,0.32,92423,287606,380029
9/6/13,0.49,140244,283886,424130
9/9/13,0.24,112084,470099,582183
9/10/13,0.22,143281,656941,800222
9/11/13,0.68,241652,354634,596286
9/12/13,0.29,119137,413339,532476
9/13/13,0.31,121995,397753,519748
9/16/13,0.57,131990,230139,362129
9/17/13,0.52,295999,574508,870507
9/18/13,0.72,331478,461742,793220
9/19/13,0.37,128374,345229,473603
9/20/13,0.68,223170,325995,549165
9/23/13,0.55,123713,225404,349117
9/24/13,0.74,167486,226023,393509
9/25/13,0.46,115050,251697,366747
9/26/13,0.3,65174,214965,280139
9/27/13,0.37,170476,466838,637314
9/30/13,0.46,261155,569509,830664
10/1/13,0.4,160200,401122,561322
10/2/13,0.35,221913,637051,858964
10/3/13,0.63,533978,846487,1380465
10/4/13,0.66,323297,488684,811981
10/7/13,0.46,203215,442435,645650
10/8/13,0.56,639100,1143229,1782329
10/9/13,0.79,616502,779844,1396346
10/10/13,0.59,445421,757242,1202663
10/11/13,0.5,202667,401680,604347
10/14/13,0.66,329304,501132,830436
10/15/13,0.52,382159,732099,1114258
10/16/13,0.65,489178,752563,1241741
10/17/13,0.63,325736,513014,838750
10/18/13,0.42,318354,761140,1079494
10/21/13,0.67,137851,206688,344539
10/22/13,0.79,126245,159373,285618
10/23/13,0.58,112216,192247,304463
10/24/13,0.52,84960,162829,247789
10/25/13,0.8,87497,109574,197071
10/28/13,0.2,26353,135083,161436
10/29/13,0.56,156820,280511,437331
10/30/13,0.53,136022,256656,392678
10/31/13,0.8,116161,144954,261115
11/1/13,0.17,28959,171443,200402
11/4/13,0.36,126349,353383,479732
11/5/13,0.33,129351,388453,517804
11/6/13,0.73,155217,211767,366984
11/7/13,0.23,125826,542144,667970
11/8/13,0.37,74048,198471,272519
11/11/13,0.6,124822,209029,333851
11/12/13,0.57,101353,176817,278170
11/13/13,0.32,114591,353935,468526
11/14/13,0.8,340004,425507,765511
11/15/13,0.52,168871,323393,492264
11/18/13,0.54,239705,442086,681791
11/19/13,0.37,238308,637692,876000
11/20/13,0.43,198028,463128,661156
11/21/13,0.71,327246,463861,791107
11/22/13,1.43,380983,266830,647813
11/25/13,0.51,93395,183419,276814
11/26/13,0.17,43780,257866,301646
11/27/13,0.33,76928,235943,312871
11/29/13,0.66,36171,54506,90677
12/2/13,0.31,102545,325830,428375
12/3/13,0.45,170066,380371,550437
12/4/13,0.54,127705,238192,365897
12/5/13,0.46,112128,244017,356145
12/6/13,0.47,110738,234507,345245
12/9/13,1.33,169796,127191,296987
12/10/13,0.32,88044,279099,367143
12/11/13,0.82,288175,353563,641738
12/12/13,0.28,149894,528501,678395
12/13/13,0.39,158875,402533,561408
12/16/13,0.38,156309,407149,563458
12/17/13,0.72,332035,462538,794573
12/18/13,0.46,208870,451106,659976
12/19/13,0.47,230532,487299,717831
12/20/13,0.31,122165,399573,521738
12/23/13,0.23,87891,377547,465438
12/24/13,0.22,68926,314590,383516
12/26/13,0.35,124794,358689,483483
12/27/13,0.23,56547,243085,299632
12/30/13,0.28,112183,398664,510847
12/31/13,0.28,83394,298000,381394
1/2/14,0.28,75987,269163,345150
1/3/14,0.4,65354,164089,229443
1/6/14,0.27,118157,431023,549180
1/7/14,0.29,130813,448379,579192
1/8/14,0.28,108599,381371,489970
1/9/14,0.37,277950,753695,1031645
1/10/14,0.39,131269,338280,469549
1/13/14,0.26,241979,936474,1178453
1/14/14,0.37,203085,550930,754015
1/15/14,0.28,88688,322396,411084
1/16/14,0.22,86691,402437,489128
1/17/14,0.28,228637,816323,1044960
1/21/14,0.41,236764,583465,820229
1/22/14,0.48,267343,552531,819874
1/23/14,0.24,153474,633906,787380
1/24/14,0.44,494579,1127220,1621799
1/27/14,0.4,360603,890654,1251257
1/28/14,0.52,257194,492285,749479
1/29/14,0.7,267499,383693,651192
1/30/14,0.73,291634,396948,688582
1/31/14,0.31,396190,1288282,1684472
2/3/14,0.29,532546,1850206,2382752
2/4/14,0.69,464272,668169,1132441
2/5/14,0.59,383723,652432,1036155
2/6/14,0.57,427506,751494,1179000
2/7/14,0.38,373894,987088,1360982
2/10/14,0.74,245561,329733,575294
2/11/14,0.57,406599,711223,1117822
2/12/14,0.63,233710,372724,606434
2/13/14,0.58,189208,328476,517684
2/14/14,0.63,314069,502469,816538
2/18/14,0.55,379634,693276,1072910
2/19/14,0.22,156367,695909,852276
2/20/14,0.33,191158,576977,768135
2/21/14,0.21,80413,391344,471757
2/24/14,0.33,114698,351069,465767
2/25/14,0.29,102024,348066,450090
2/26/14,0.3,92978,311649,404627
2/27/14,0.34,80555,237666,318221
2/28/14,0.39,210478,540845,751323
3/3/14,0.36,285621,804451,1090072
3/4/14,0.37,141993,386860,528853
3/5/14,0.5,110944,220437,331381
3/6/14,0.63,158133,249492,407625
3/7/14,0.3,133806,452503,586309
3/10/14,0.31,239012,760113,999125
3/11/14,0.3,127507,431384,558891
3/12/14,0.33,108288,332966,441254
3/13/14,0.59,455523,777662,1233185
3/14/14,0.19,292750,1544508,1837258
3/17/14,0.57,385000,678998,1063998
3/18/14,0.21,177152,828285,1005437
3/19/14,0.38,184477,488325,672802
3/20/14,0.5,151566,304658,456224
3/21/14,0.26,71995,272806,344801
3/24/14,0.7,125233,178472,303705
3/25/14,0.39,157179,405913,563092
3/26/14,0.5,203138,409533,612671
3/27/14,0.48,112966,237204,350170
3/28/14,0.24,99095,406511,505606
3/31/14,0.47,112857,239698,352555
4/1/14,1.31,477619,365936,843555
4/2/14,0.28,183945,655549,839494
4/3/14,0.7,174919,251459,426378
4/4/14,0.17,125137,717025,842162
4/7/14,0.35,184084,521978,706062
4/8/14,0.46,133584,287762,421346
4/9/14,0.43,132271,308989,441260
4/10/14,0.31,181049,577126,758175
4/11/14,0.35,267065,765341,1032406
4/14/14,0.23,285595,1239087,1524682
4/15/14,0.35,300785,850623,1151408
4/16/14,0.31,107582,350487,458069
4/17/14,0.4,135079,340924,476003
4/21/14,0.31,66028,212901,278929
4/22/14,0.33,170210,523282,693492
4/23/14,0.44,60009,135164,195173
4/24/14,0.43,85091,199081,284172
4/25/14,0.26,69956,269162,339118
4/28/14,0.36,81661,223967,305628
4/29/14,0.63,66491,104837,171328
4/30/14,0.26,103300,393002,496302
5/1/14,0.25,127392,501581,628973
5/2/14,0.27,102389,376065,478454
5/5/14,0.3,55014,184601,239615
5/6/14,0.15,51438,340114,391552
5/7/14,0.3,82705,278013,360718
5/8/14,0.4,142009,357172,499181
5/9/14,0.27,122515,457996,580511
5/12/14,0.18,227751,1284815,1512566
5/13/14,0.6,268931,451699,720630
5/14/14,0.68,208048,304023,512071
5/15/14,0.38,179785,477328,657113
5/16/14,0.33,180402,551606,732008
5/19/14,0.42,97678,232073,329751
5/20/14,0.59,360126,607924,968050
5/21/14,0.26,258967,1014573,1273540
5/22/14,0.44,178652,407451,586103
5/23/14,0.15,78054,504761,582815
5/27/14,0.28,87539,316590,404129
5/28/14,0.36,132979,365601,498580
5/29/14,0.35,114571,331616,446187
5/30/14,0.32,82659,258141,340800
6/2/14,0.58,159111,276048,435159
6/3/14,0.49,86343,174445,260788
6/4/14,0.23,95149,407346,502495
6/5/14,0.4,360121,893783,1253904
6/6/14,0.71,362206,509824,872030
6/9/14,0.63,183500,292531,476031
6/10/14,0.22,102128,455127,557255
6/11/14,0.36,158111,445095,603206
6/12/14,0.35,247147,706146,953293
6/13/14,0.25,184167,743531,927698
6/16/14,0.29,177347,607218,784565
6/17/14,0.43,234779,547309,782088
6/18/14,0.32,262484,808297,1070781
6/19/14,0.29,159350,556005,715355
6/20/14,0.12,62363,508804,571167
6/23/14,0.1,33136,329632,362768
6/24/14,0.25,105771,415566,521337
6/25/14,0.36,80897,222201,303098
6/26/14,0.27,78018,290575,368593
6/27/14,0.21,35866,172680,208546
6/30/14,0.4,101471,252309,353780
7/1/14,0.43,124083,287891,411974
7/2/14,0.3,87055,291555,378610
7/3/14,0.63,105111,166060,271171
7/7/14,0.35,81541,230735,312276
7/8/14,0.32,289645,901491,1191136
7/9/14,0.31,92659,297277,389936
7/10/14,0.45,177719,395626,573345
7/11/14,0.3,122656,410911,533567
7/14/14,0.68,322774,471570,794344
7/15/14,0.45,322839,713170,1036009
7/16/14,0.32,160818,505106,665924
7/17/14,0.19,183912,965452,1149364
7/18/14,0.26,113323,438783,552106
7/21/14,0.15,45545,308923,354468
7/22/14,0.35,52605,150239,202844
7/23/14,0.27,53685,199571,253256
7/24/14,0.63,60016,95998,156014
7/25/14,0.26,54250,210236,264486
7/28/14,0.21,33477,157091,190568
7/29/14,0.21,35633,171563,207196
7/30/14,0.24,107044,443110,550154
7/31/14,0.18,204700,1152963,1357663
8/1/14,0.23,167217,726386,893603
8/4/14,0.39,94928,245399,340327
8/5/14,0.35,152939,433754,586693
8/6/14,0.56,213498,380861,594359
8/7/14,0.36,164106,450637,614743
8/8/14,0.55,187039,339511,526550
8/11/14,0.17,144108,824466,968574
8/12/14,0.57,152032,266396,418428
8/13/14,0.44,191626,436752,628378
8/14/14,0.51,209035,413545,622580
8/15/14,0.36,230900,639867,870767
8/18/14,0.48,172524,362930,535454
8/19/14,0.52,388320,750814,1139134
8/20/14,0.36,161276,450663,611939
8/21/14,0.1,36999,369024,406023
8/22/14,0.12,53516,443379,496895
8/25/14,0.32,94960,297589,392549
8/26/14,0.4,91249,226241,317490
8/27/14,0.24,48389,205366,253755
8/28/14,0.34,61869,180946,242815
8/29/14,0.34,52876,154683,207559
9/2/14,0.14,58742,424008,482750
9/3/14,0.43,88312,204787,293099
9/4/14,0.28,101709,369486,471195
9/5/14,0.35,97103,275037,372140
9/8/14,0.5,103572,206193,309765
9/9/14,0.39,131359,337317,468676
9/10/14,0.39,158364,405626,563990
9/11/14,0.39,156716,400368,557084
9/12/14,0.26,171989,657918,829907
9/15/14,0.3,166937,560108,727045
9/16/14,0.55,393951,719658,1113609
9/17/14,0.4,149336,374625,523961
9/18/14,0.38,115726,302775,418501
9/19/14,0.11,77683,677472,755155
9/22/14,0.34,80265,234233,314498
9/23/14,0.44,156503,356050,512553
9/24/14,0.28,132434,480603,613037
9/25/14,0.36,207015,581804,788819
9/26/14,0.13,76162,584098,660260
9/29/14,0.16,142804,868152,1010956
9/30/14,0.48,110977,228898,339875
10/1/14,0.56,223018,401520,624538
10/2/14,0.37,171295,465807,637102
10/3/14,0.37,202328,545315,747643
10/6/14,0.65,194321,299827,494148
10/7/14,0.38,172967,449878,622845
10/8/14,0.65,311918,479508,791426
10/9/14,0.27,232833,869155,1101988
10/10/14,0.38,371850,982708,1354558
10/13/14,0.65,451023,699062,1150085
10/14/14,0.25,321919,1311654,1633573
10/15/14,0.48,595816,1234471,1830287
10/16/14,0.31,366661,1166737,1533398
10/17/14,0.86,354095,410226,764321
10/20/14,0.6,399367,667946,1067313
10/21/14,0.92,563101,609220,1172321
10/22/14,0.5,231501,458855,690356
10/23/14,0.33,224215,684820,909035
10/24/14,0.34,120945,357772,478717
10/27/14,0.43,44132,102252,146384
10/28/14,0.51,248319,488180,736499
10/29/14,0.57,167653,292116,459769
10/30/14,0.43,122785,288336,411121
10/31/14,0.5,98057,197623,295680
11/3/14,0.29,77505,270881,348386
11/4/14,0.44,97157,222033,319190
11/5/14,0.4,92764,229669,322433
11/6/14,0.6,91026,151487,242513
11/7/14,0.61,115808,189034,304842
11/10/14,0.72,189591,262511,452102
11/11/14,0.36,105223,294114,399337
11/12/14,0.37,109092,291363,400455
11/13/14,0.85,177294,207826,385120
11/14/14,0.82,194606,237239,431845
11/17/14,0.48,110897,231035,341932
11/18/14,1.64,393065,240138,633203
11/19/14,0.41,160217,388229,548446
11/20/14,0.68,122857,181908,304765
11/21/14,0.25,76959,311938,388897
11/24/14,0.51,83318,163353,246671
11/25/14,0.33,50485,154353,204838
11/26/14,0.57,103924,183325,287249
11/28/14,0.68,102520,149922,252442
12/1/14,0.38,113591,298637,412228
12/2/14,1.67,333779,199568,533347
12/3/14,0.37,135003,364591,499594
12/4/14,0.66,131718,200022,331740
12/5/14,1.46,343665,235192,578857
12/8/14,0.75,179894,238863,418757
12/9/14,0.54,181207,336292,517499
12/10/14,0.41,259956,636626,896582
12/11/14,0.42,244876,577096,821972
12/12/14,0.41,391231,962624,1353855
12/15/14,0.4,243854,608688,852542
12/16/14,0.37,378826,1010925,1389751
12/17/14,0.72,412522,573217,985739
12/18/14,0.48,193633,400059,593692
12/19/14,0.36,95700,262770,358470
12/22/14,0.38,95864,251587,347451
12/23/14,0.35,62984,181786,244770
12/24/14,0.26,16265,62687,78952
