GNST,0
GNTX,4880000
GNVC,2.96E+10
GOGL,2.66E+11
GOGO,1560000
GOLD,5580000
GOOD,3.24E+11
GOODN,0
GOODO,2.89E+10
GOODP,2.53E+10
GOOG,5.20E+08
GOOGL,5.34E+08
GPAC,1.89E+11
GPACU,0
GPACW,0
GPIA,2.07E+11
GPIAU,0
GPIAW,0
GPIC,7.17E+10
GPOR,2800000
GPP,4.04E+11
GPRE,7.82E+11
GPRO,2810000
GRBK,3.64E+11
GRFS,1.19E+07
GRID,1.17E+10
GRIF,1.34E+11
GRMN,7120000
GROW,1.90E+10
GRPN,1670000
GRSH,0
GRSHU,0
GRSHW,0
GRVY,1.17E+10
GSBC,7.05E+11
GSIG,4.84E+11
GSIT,9.46E+10
GSM,7.11E+11
GSOL,2.02E+11
GSVC,1.98E+11
GT,9210000
GTIM,5.41E+10
GTLS,5.96E+11
GTWN,3.37E+10
GTXI,1.40E+11
GUID,1.75E+11
GULF,4.09E+10
GURE,7.96E+10
GWGH,3.60E+10
GWPH,1640000
GYRO,0
HA,2010000
HABT,6.12E+11
HAFC,8.71E+11
HAIN,4230000
HALL,2.37E+11
HALO,2230000
HART          ,2.15E+10
HAS,9410000
HAWK,2460000
HAYN,4.63E+11
HBAN,9300000
HBANP,0
HBCP,1.87E+11
HBHC,2240000
HBHCL,0
HBIO,1.03E+11
HBK,5.00E+10
HBMD,8.71E+10
HBNC,3.23E+11
HBP,8.68E+10
HCAC,2.38E+11
HCACU,0
HCACW,0
HCAP,7.30E+10
HCAPL,0
HCCI,2.34E+11
HCKT,5.50E+11
HCOM,2.65E+11
HCSG,2690000
HDNG,1.21E+11
HDP,7.83E+11
HDRA,9.82E+10
HDRAR,0
HDRAU,0
HDRAW,0
HDS,6130000
HDSN,9.87E+10
HEAR,8.80E+10
HEES,6.74E+11
HELE,2870000
HEOP,2.92E+11
HERO,2.44E+09
HFBC,8.08E+10
HFBL,4.85E+10
HFFC,1.14E+11
HFWA,5.74E+11
HGSH,8.97E+10
HIBB,7.94E+11
HIFS,2.85E+11
HIHO,1.71E+10
HIIQ,6.94E+10
HIMX,1260000
HKTV,1.63E+11
HLG,2.33E+11
HLIT,4.70E+11
HMHC,2680000
HMIN,1460000
HMNF,5.39E+10
HMNY,4.31E+09
HMPR,3.13E+11
HMST,4.69E+11
HMSY,9.82E+11
HMTV,6.41E+11
HNH,2.62E+11
HNNA,1.73E+11
HNRG,1.96E+11
HNSN,4.74E+10
HOFT,2.80E+11
HOLI,1160000
HOLX,1.13E+07
HOMB,3170000
HOTR,1.54E+10
HOTRW,0
HOVNP,2.88E+10
HPJ,3.35E+10
HQCL,1390000
HQY,1940000
HRMN,1.49E+11
HRMNU,0
HRMNW,0
HRTX,9.43E+11
HRZN,1.39E+11
HSGX,4.50E+10
HSIC,1.30E+07
HSII,5.12E+11
HSKA,2.22E+11
HSNI,2630000
HSON,8.88E+10
HSTM,7.66E+11
HTBI,3.69E+11
HTBK,3.38E+11
HTBX,2.78E+10
HTCH,1.23E+11
HTGM,3.45E+10
HTHT,1790000
HTLD,1640000
HTLF,7.86E+11
HTWR,8.10E+11
HUBG,1410000
HURC,1.68E+11
HURN,1240000
HWAY,4.84E+11
HWBK,8.08E+10
HWCC,9.69E+10
HWKN,4.21E+11
HYGS,1.16E+11
HYLS,4.58E+11
HYND,8.11E+09
HYZD,2.03E+10
HZNP,3230000
IACI,5310000
IART,2300000
IBB,8320000
IBCP,3.43E+11
IBKC,2590000
IBKCP,0
IBKR,1.76E+07
IBOC,1990000
IBTX,6.70E+11
ICAD,6.20E+10
ICBK,1.10E+11
ICCC,2.29E+10
ICFI,6.73E+11
ICLD,3.56E+10
ICLDW,0
ICLN,7.25E+10
ICLR,3980000
ICON,3.10E+11
ICPT,4150000
ICUI,1800000
IDCC,1860000
IDLB,0
IDRA,3.78E+11
IDSA,1.58E+10
IDSY,5.11E+10
IDTI,4010000
IDXX,6300000
IEP,9050000
IESC,1.60E+11
IEUS,5.27E+10
IFEU,6.14E+10
IFGL,9.11E+11
IFON,2.45E+10
IFV,8.04E+11
IGLD,2.32E+11
IGOV,4.13E+11
III,1.40E+11
IIIN,4.49E+11
IIJI,8.50E+11
IILG,9.08E+11
IIN,4.65E+10
IIVI,1150000
IKGH,8.30E+10
IKNX,2.21E+10
ILMN,2.55E+07
IMDZ,3.71E+11
IMGN,1110000
IMI,1.10E+11
IMKTA,1090000
IMMR,3.77E+11
IMMU,2.87E+11
IMMY,6.08E+10
IMNP          ,2.44E+10
IMOS,5.42E+11
INAP,4.01E+11
INBK,1.31E+11
INCR,2720000
INCY,2.10E+07
INDB,1330000
INDY,8.62E+11
INFI,4.06E+11
INFN,3030000
INGN,7.19E+11
ININ,7.13E+11
INNL,1.76E+11
INO,4.91E+11
INOD,6.27E+10
INOV,2690000
INSM,1020000
INSY,2100000
INTC,1.64E+08
INTG,5.96E+10
INTL,6.39E+11
INTLL,0
INTU,2.86E+07
INTX,4.45E+10
INVE,2.90E+10
INVT,5.91E+09
INWK,4.23E+11
IOSP,1370000
IOTS,8.20E+10
IPAR,8.23E+11
IPAS,6.65E+10
IPCC,9.36E+11
IPCI,4.52E+10
IPCM,1400000
IPDN,9.54E+09
IPGP,4790000
IPHS,5.86E+11
IPKW,5.69E+10
IPWR,7.14E+10
IPXL,3100000
IQNT,6.46E+11
IRBT,9.45E+11
IRCP,1020000
IRDM,7.36E+11
IRDMB,1.45E+11
IRG,9.36E+10
IRIX,9.75E+10
IRMD,3.20E+11
IROQ,7.01E+10
IRWD,1760000
ISBC,4290000
ISCA,1630000
ISHG,1.42E+11
ISIG,3.43E+10
ISIL,1870000
ISIS,7360000
ISLE,7.38E+11
ISM,0
ISNS,1.86E+10
ISRG,1.93E+07
ISRL,2.62E+11
ISSC,4.19E+10
ISSI,7.33E+11
ISTR,1.21E+11
ITCI,2250000
ITEK,2.67E+11
ITEQ,0
ITIC,1.63E+11
ITRI,1340000
ITRN,5.16E+11
ITUS,2.63E+10
IVAC,1.08E+11
IVTY,1.77E+11
IXYS,3.85E+11
JACK,2700000
JAGX,1.87E+10
JAKK,1.77E+11
JASN,8.61E+10
JASNW,0
JASO,4.32E+11
JAXB,1.04E+11
JAZZ,8850000
JBHT,8880000
JBLU,8140000
JBSS,6.88E+11
JCOM,3950000
JCS,6.57E+10
JCTCF,2.63E+10
JD,4.10E+07
JGBB,4.86E+09
JIVE,3.61E+11
JJSF,2160000
JKHY,6330000
JMBA,1.95E+11
JNP,1.26E+11
JOBS,1870000
JOEZ,1.44E+10
JOUT,2.42E+11
JRJC,8.77E+10
JRVR,8.94E+11
JSM,0
JST,6.25E+10
JTPY,4.14E+10
JUNO,5340000
JVA,2.60E+10
JXSB,4.39E+10
JYNT,5.29E+10
KALU,1480000
KANG,1120000
KBAL,4.52E+11
KBIO,7.53E+10
KBSF,9.41E+10
KCAP,1.69E+11
KCLI,5.20E+11
KE,3.10E+11
KELYA,6.32E+11
KELYB,6.07E+11
KEQU,4.47E+10
KERX,5.29E+11
KEYW,2.38E+11
KFFB,7.97E+10
KFRC,8.13E+11
KGJI,4.16E+10
KHC,8.94E+07
KIN,8.06E+10
KINS,6.90E+10
KIRK,2.23E+11
KITE,3660000
KLAC,1.05E+07
KLIC,8.24E+11
KLOX,0
KLXI,1620000
KMDA,1.44E+11
KMPH,2.18E+11
KNDI,4.80E+11
KNMD,0
KONA,1.52E+11
KONE,4.45E+09
KOOL,1.40E+10
KOPN,1.89E+11
KOSS,1.55E+10
KPTI,5.91E+11
KRNT,3.51E+11
KRNY,1140000
KTCC,8.35E+10
KTEC,7.02E+10
KTOS,2.74E+11
KTOV,0
KTOVW,0
KTWO,8.16E+11
KURA,0
KUTV,2.91E+10
KVHI,1.50E+11
KWEB,1.30E+11
KZ,3.23E+11
LABL,9.95E+11
LAKE,9.25E+10
LALT,1.57E+10
LAMR,6520000
LANC,3120000
LAND,8.30E+10
LARK,9.04E+10
LAWS,2.43E+11
LAYN,1.14E+11
LBAI,4.59E+11
LBIO,3.23E+11
LBIX,8.30E+09
LBRDA,5510000
LBRDK,5500000
LBTYA,3.68E+07
LBTYB,3.75E+07
LBTYK,3.52E+07
LCNB,1.63E+11
LCUT,1.88E+11
LDRH,7.37E+11
LDRI,4.98E+09
LE,7.21E+11
LECO,4080000
LEDS,1.13E+10
LENS,5.02E+10
LFUS,2470000
LFVN,1.14E+11
LGCY,2.22E+11
LGCYO,6.99E+10
LGCYP,1.98E+10
LGIH,6.28E+11
LGND,2050000
LHCG,8.22E+11
LIFE,2.06E+11
LILA,3.25E+07
LILAK,3.29E+07
LIME,2.97E+10
LINC,4.54E+10
LIND,4.76E+11
LINDW,0
LINE,7.14E+11
LION,5.29E+11
LIOX,3.44E+11
LITE,1110000
LIVE,2.20E+10
LIVN,2800000
LJPC,5.23E+11
LKFN,7.94E+11
LKOR,0
LKQ,9030000
LLEX,5.21E+09
LLNW,1.67E+11
LLTC,1.10E+07
LMAT,2.86E+11
LMBS,0
LMCA,1.37E+07
LMCB,1.41E+07
LMCK,1.31E+07
LMFAU,0
LMIA,1.39E+11
LMNR,2.21E+11
LMNX,9.33E+11
LMOS,2.64E+11
LMRK,2.02E+11
LNCE,2740000
LNCO,2.17E+11
LNDC,3.35E+11
LNTH,1.12E+11
LOAN,3.07E+10
LOB,5.12E+11
LOCO,4.26E+11
LOGI,2440000
LOGM,1810000
LOJN,6.12E+10
LONG,6.05E+11
LOPE,1840000
LORL,1350000
LOXO,5.16E+11
LPCN,2.33E+11
LPLA,4230000
LPNT,3040000
LPSB,8.13E+10
LPSN,4.30E+11
LPTH,2.48E+10
LPTN,6.49E+09
LQDT,1.97E+11
LRAD,5.23E+10
LRCX,1.24E+07
LSBG,1.18E+11
LSBK,7.92E+10
LSCC,6.80E+11
LSTR,2700000
LTBR,1.66E+10
LTRPA,2280000
LTRPB,2150000
LTRX,1.66E+10
LTXB,1420000
LULU,6440000
LUNA,3.10E+10
LVNTA,2.77E+07
LVNTB,2.80E+07
LWAY,1.71E+11
LXRX,1400000
LYTS,2.96E+11
MACK,9.53E+11
MAGS,8.09E+10
MAMS,1.06E+11
MANH,5390000
MANT,1180000
MAPI,0
MAR,1.86E+07
MARA,2.12E+10
MARK,6.90E+10
MARPS,1.20E+10
MASI,2100000
MAT,8330000
MATR,1.85E+11
MATW,1930000
MAUI,2.31E+09
MAYS,1.12E+11
MB,7.00E+11
MBCN,6.14E+10
MBFI,2590000
MBFIP,1.07E+11
MBII,5.16E+10
MBLX,5.96E+10
MBRG,1.31E+11
MBSD,2.11E+10
MBTF,1.47E+11
MBUU,2.74E+11
MBVT,2.00E+11
MBWM,4.07E+11
MCBC,1.94E+11
MCEP,6.57E+10
MCFT,2.46E+11
MCHP,9620000
MCHX,1.65E+11
MCOX,4.38E+10
MCRB,1300000
MCRI,3.81E+11
MCUR,3.27E+10
MDAS,1740000
MDCA,1050000
MDCO,2850000
MDGS,1.89E+10
MDIV,9.38E+11
MDLZ,6.98E+07
MDM,4.41E+11
MDRX,2830000
MDSO,2490000
MDSY,3.91E+10
MDVN,6560000
MDVX,1.52E+10
MDVXW,0
MDWD,2.03E+11
MDXG,9.12E+11
MEET,1.15E+11
MEIL,5.63E+09
MEILW,0
MEILZ,0
MEIP,5.60E+10
MELA,1.18E+10
MELI,5360000
MELR,4.03E+10
MEMP,3.02E+11
MENT,2090000
MEOH,3310000
MERC,6.92E+11
MESG,6.27E+11
MESO,3.95E+11
METR,4.70E+11
MFLX,5.57E+11
MFNC,7.14E+10
MFRI,4.12E+10
MFRM,1700000
MFSF,1.75E+11
MGCD,2.98E+10
MGEE,1510000
MGI,4.62E+11
MGIC,2.51E+11
MGLN,1340000
MGNX,1150000
MGPI,3.13E+11
MGRC,6.76E+11
MGYR,5.82E+10
MHGC,1.15E+11
MHLD,1110000
MHLDO,1.78E+11
MICT,1.22E+10
MICTW,0
MIDD,6050000
MIFI,9.79E+10
MIK,4570000
MIME,5.48E+11
MIND,5.05E+10
MINI,1570000
MIRN,1.22E+11
MITK,1.52E+11
MITL,1030000
MKSI,1950000
MKTO,1280000
MKTX,3980000
MLAB,3.92E+11
MLHR,1850000
MLNK,1.43E+11
MLNX,2140000
MLVF,1.05E+11
MMAC,9.13E+10
MMLP,8.85E+11
MMSI,8.15E+11
MMYT,6.34E+11
MNDO,5.26E+10
MNGA,4.45E+10
MNKD,1010000
MNOV,1.00E+11
MNRK,1.71E+11
MNRO,2310000
MNST,3.00E+07
MNTA,1220000
MNTX,1.05E+11
MOBI,7.22E+10
MOBL,3.28E+11
MOCO,8.24E+10
MOFG,3.57E+11
MOKO,2.15E+10
MOLG,3.51E+10
MOMO,2460000
MORN,3440000
MOSY,9.04E+10
MPAA,7.08E+11
MPB,6.82E+10
MPEL,8770000
MPET,3.12E+09
MPWR,2630000
MRCC,1.89E+11
MRCY,6.70E+11
MRD,3340000
MRKT,6010000
MRLN,2.16E+11
MRNS,8.72E+10
MRTN,5.98E+11
MRTX,7.22E+11
MRVC,9.83E+10
MRVL,4510000
MSBF,7.00E+10
MSCC,3540000
MSEX,4.06E+11
MSFG,5.08E+11
MSFT,4.33E+08
MSG,4140000
MSLI,1.43E+11
MSON,7.27E+10
MSTR,1970000
MTBC,1.58E+10
MTBCP,0
MTCH,3650000
MTEX,5.32E+10
MTGE,7.45E+11
MTGEP,4.93E+10
MTLS,3.73E+11
MTRX,5.99E+11
MTSC,9.67E+11
MTSI,1970000
MTSL,7.16E+09
MTSN,1.99E+11
MU,1.68E+07
MVIS,1.13E+11
MXIM,1.14E+07
MXWL,2.06E+11
MYGN,3080000
MYL,2.55E+07
MYOK,3.10E+11
MYOS,7.36E+09
MYRG,4.01E+11
MZOR,2.10E+11
NAII,4.76E+10
NAME,1.42E+11
NANO,3.66E+11
NATH,1.95E+11
NATI,3860000
NATL,5.25E+11
NATR,2.16E+11
NAUH,6.55E+10
NAVG,1260000
NAVI,4290000
NBBC,4.79E+11
NBCP,0
NBIX,4660000
NBN,1.03E+11
NBRV,2.19E+11
NBTB,1300000
NCIT,2.22E+11
NCLH,1.31E+07
NCMI,9.18E+11
NCOM,2.88E+11
NCTY,6.02E+10
NDAQ,9850000
NDLS,2.92E+11
NDRM,4.28E+11
NDSN,4270000
NECB,9.24E+10
NEO,4.71E+11
NEOG,2140000
NEON,1.09E+11
NEOS,2.49E+11
NEOT,1.20E+11
NEPT,8.74E+10
NERV,1.26E+11
NETE,4.31E+09
NEWP,6.43E+11
NEWS,4.35E+11
NEWT,1.74E+11
NEWTZ,0
NFBK,7.21E+11
NFEC,6.29E+09
NFLX,5.29E+07
NGHC,2240000
NGHCO,0
NGHCP,5.59E+10
NGHCZ,0
NHLD,3.12E+10
NHTC,5.21E+11
NICE,3820000
NICK,1.02E+11
NIHD,6.79E+11
NILE,4.24E+11
NK,1280000
NKSH,2.49E+11
NKTR,2070000
NLNK,1040000
NLST,4.33E+10
NMIH,4.25E+11
NMRX,1.25E+11
NNBR,4.29E+11
NPBC,1750000
NRCIA,3.75E+11
NRCIB,7.78E+11
NRIM,1.99E+11
NRX,2.52E+10
NSEC,3.54E+10
NSIG,0
NSIT,9.86E+11
NSPH,1.07E+10
NSSC,1.07E+11
NSTG,2.78E+11
NSYS,1.11E+10
NTAP,9160000
NTCT,3310000
NTEC,6.25E+10
NTES,2.14E+07
NTGR,1360000
NTIC,6.78E+10
NTK,7.46E+11
NTLS,2.03E+11
NTRA,4.39E+11
NTRI,6.92E+11
NTRS,1.75E+07
NTRSP,4.24E+11
NTWK,5.74E+10
NUAN,6220000
NURO,9.94E+09
NUROW,0
NUTR,2.35E+11
NUVA,2520000
NVAX,1940000
NVCN,2.98E+11
NVCR,1840000
NVDA,1.69E+07
NVDQ,6.42E+11
NVEC,2.73E+11
NVEE,1.78E+11
NVET,4.31E+10
NVFY,5.19E+10
NVGN,3.84E+10
NVIV,2.05E+11
NVLS,1.26E+11
NVMI,3.00E+11
NVSL,7.63E+10
NWBI,1400000
NWBO,4.42E+11
NWBOW,0
NWFL,1.05E+11
NWLI,9.47E+11
NWPX,1.20E+11
NWS,8380000
NWSA,8290000
NXPI,1.85E+07
NXST,1850000
NXTD,1.70E+10
NXTDW,0
NXTM,1240000
NYMT,6.32E+11
NYMTO,0
NYMTP,0
NYMX,1.23E+11
NYNY,1.93E+11
OASM,1.36E+11
OBAS,3.94E+10
OBCI,1.98E+10
OCAT,3.60E+11
OCC,2.09E+10
OCFC,3.42E+11
OCLR,3.71E+11
OCLS,1.91E+10
OCLSW,0
OCRX,7.32E+10
OCUL,2.06E+11
ODFL,5460000
ODP,3780000
OESX,5.78E+10
OFED,1.09E+11
OFIX,7.36E+11
OFLX,4.16E+11
OFS,1.06E+11
OGXI,6.80E+10
OHAI,8.61E+10
OHGI,3.72E+10
OHRP,1.09E+11
OIIM,4.13E+10
OKSB,3.56E+11
OLBK,1.87E+11
OLED,2280000
OLLI,1010000
OMAB,2090000
OMCL,1010000
OMED,6.73E+11
OMER,5.33E+11
OMEX,2.69E+10
ON,4190000
ONB,1700000
ONCE,1360000
ONCS,4.72E+10
ONEQ,4.62E+11
ONFC,1.56E+11
ONTX,2.98E+10
ONTY,3.07E+11
ONVI,2.94E+10
OPB,1050000
OPGN,2.19E+10
OPGNW,0
OPHC,4.98E+09
OPHT,2080000
OPOF,8.98E+10
OPTT,0
OPXA,2.07E+10
OPXAW,0
ORBC,4.35E+11
ORBK,8.22E+11
OREX,3.46E+11
ORIG,3.01E+11
ORIT,7.25E+11
ORLY,2.67E+07
ORMP,9.56E+10
ORPN,5.89E+10
ORRF,1.52E+11
OSBC,2.26E+11
OSBCP,0
OSHC,1.07E+11
OSIR,3.70E+11
OSIS,1880000
OSM,0
OSN,1.89E+10
OSTK,3.22E+11
OSUR,3.43E+11
OTEL,2.22E+10
OTEX,5790000
OTIC,6.83E+11
OTIV,2.41E+10
OTTR,1000000
OUTR,1130000
OVAS,2.94E+11
OVBC,1.03E+11
OVLY,7.59E+10
OVTI,1720000
OXBR,3.51E+10
OXBRW,0
OXFD,3.07E+11
OXGN,2.34E+10
OXLC,2.04E+11
OXLCN,2.83E+10
OXLCO,0
OZRK,4730000
PAAC,0
PAACR,0
PAACU,0
PAACW,0
PAAS,1010000
PACB,7.84E+11
PACE,0
PACEU,0
PACEW,0
PACW,5550000
PAGG,3.12E+10
PAHC,1230000
PANL,1.02E+11
PARN,4.68E+10
PATI,7.70E+10
PATK,6.25E+11
PAYX,1.96E+07
PBCP,4.10E+10
PBCT,5150000
PBHC,5.51E+10
PBIB,4.04E+10
PBIP,1.29E+11
PBMD,6.31E+10
PBPB,3.61E+11
PBSK,6.52E+10
PCAR,1.82E+07
PCBK,3.14E+11
PCCC,5.82E+11
PCH,1340000
PCLN,6.38E+07
PCMI,1.13E+11
PCO,2.09E+11
PCOM,1.41E+11
PCRX,2220000
PCTI,8.97E+10
PCTY,2260000
PCYG,2.08E+11
PCYO,1.14E+11
PDBC,0
PDCE,2210000
PDCO,5010000
PDEX,1.02E+10
PDFS,3.28E+11
PDII,1.42E+10
PDLI,6.53E+11
PDVW,3.30E+11
PEBK,1.06E+11
PEBO,3.74E+11
PEGA,2200000
PEGI,1360000
PEIX,1.64E+11
PENN,1290000
PERF,5.59E+10
PERI,1.71E+11
PERY,3.30E+11
PESI,4.64E+10
PETS,3.49E+11
PETX,2.01E+11
PFBC,4.97E+11
PFBI,1.23E+11
PFBX,4.56E+10
PFIE,7.03E+10
PFIN,3.07E+10
PFIS,2.92E+11
PFLT,3.10E+11
PFMT,9.90E+10
PFPT,2960000
PFSW,2.28E+11
PGC,3.56E+11
PGLC,8.30E+10
PGNX,4.79E+11
PGTI,5.38E+11
PHII,3.12E+11
PHIIK,3.19E+11
PHMD,9.72E+09
PICO,2.46E+11
PIH,4.81E+10
PINC,1490000
PIRS,8.71E+10
PKBK,7.75E+10
PKOH,5.18E+11
PLAB,7.09E+11
PLAY,1510000
PLBC,4.18E+10
PLCE,1000000
PLCM,1750000
PLKI,1230000
PLNR,1.43E+11
PLPC,2.10E+11
PLPM,1.42E+11
PLTM,5.04E+09
PLUG,3.42E+11
PLUS,6.54E+11
PLXS,1250000
PMBC,1.53E+11
PMCS,2360000
PMD,6.10E+10
PME,1.19E+11
PMTS,6.05E+11
PMV,0
PNBK,6.24E+10
PNFP,2220000
PNK,2000000
PNNT,5.01E+11
PNQI,2.61E+11
PNRA,4350000
PNRG,1.24E+11
PNTR,4.94E+10
PODD,1980000
POOL,3490000
POPE,2.72E+11
POWI,1470000
POWL,3.87E+11
POZN,2.45E+11
PPBI,4.91E+11
PPC,4890000
PPHM,2.30E+11
PPHMP,1.37E+10
PPSI,2.89E+10
PRAA,2000000
PRAH,2590000
PRAN,5.18E+10
PRCP,7.12E+10
PRFT,6.07E+11
PRFZ,1130000
PRGN,3.49E+09
PRGNL,0
PRGS,1210000
PRGX,9.12E+10
PRIM,1150000
PRKR,1.90E+10
PRMW,2.23E+11
PROV,1.55E+11
PRPH,2.12E+10
PRQR,3.06E+11
PRSC,7.15E+11
PRSN,5.57E+09
PRSNW,0
PRSS,6.73E+10
PRTA,2230000
PRTK,3.26E+11
PRTO,2.43E+11
PRTS,8.21E+10
PRXI,5.41E+09
PRXL,3670000
PRZM,1.34E+10
PSAU,1.64E+10
PSBH,6.39E+10
PSCC,3.16E+10
PSCD,1.11E+11
PSCE,3.33E+10
PSCF,1.20E+11
PSCH,2.64E+11
PSCI,7.87E+10
PSCM,1.32E+10
PSCT,2.95E+11
PSCU,4.37E+10
PSDV,1.12E+11
PSEC,2620000
PSEM,3.89E+11
PSIX,2.30E+11
PSMT,2900000
PSTB,3.39E+11
PSTI,1.20E+11
PSUN,2.03E+10
PTC,4180000
PTCT,9.94E+11
PTEN,2260000
PTIE,8.92E+10
PTLA,2600000
PTNR,7.15E+11
PTSI,2.57E+11
PTX,1.89E+11
PTXP,5.90E+11
PUB,3.03E+11
PULB,1.88E+11
PULM,7.82E+10
PUMP,0
PVBC,1.19E+11
PVTB,3450000
PVTBP,0
PWOD,2.15E+11
PWX,7.73E+10
PXLW,7.43E+10
PXS,4.38E+10
PYDS,2.90E+10
PYPL,4.44E+07
PZZA,2210000
QABA,1.12E+11
QADA,4.89E+11
QADB,4.25E+11
QAT,4.35E+10
QBAK,9.80E+09
QCCO,2.34E+10
QCLN,6.82E+10
QCOM,7.46E+07
QCRH,2.79E+11
QDEL,6.87E+11
QGEN,6200000
QINC,1.04E+10
QIWI,1090000
QKLS,1.37E+09
QLC,0
QLGC,1010000
QLIK,3020000
QLTI,1.43E+11
QLYS,1330000
QNST,2.22E+11
QPAC,4.22E+11
QPACU,0
QPACW,0
QQEW,6.09E+11
QQQ,4.10E+07
QQQC,1.90E+10
QQQX,3.65E+11
QQXT,1.56E+11
QRHC,8.94E+10
QRVO,7740000
QSII,9.14E+11
QTEC,3.31E+11
QTNT,2.63E+11
QTWW,2.33E+10
QUIK,7.25E+10
QUMU,3.69E+10
QUNR,4390000
QURE,4.18E+11
QVCA,1.68E+07
QVCB,1.75E+07
QYLD,1.88E+10
RADA,7.15E+09
RAIL,3.02E+11
RAND,2.41E+10
RARE,3650000
RAVE,6.76E+10
RAVN,6.86E+11
RBCAA,5.53E+11
RBCN,2.45E+10
RBIO,0
RBPAA,6.00E+10
RCII,9.01E+11
RCKY,8.53E+10
RCMT,6.54E+10
RCON,5.39E+09
RDCM,9.66E+10
RDEN,2.98E+11
RDHL,1.10E+11
RDI,3.44E+11
RDIB,3.72E+11
RDNT,2.77E+11
RDUS,2620000
RDVY,2.49E+10
RDWR,7.06E+11
RECN,6.65E+11
REDF,3.06E+10
REFR,1.18E+11
REGI,3.47E+11
REGN,6.03E+07
REIS,2.74E+11
RELL,7.27E+10
RELV,8.78E+09
RELY,2.83E+11
RENT,7.61E+11
REPH,8.27E+10
RESN,2.13E+10
REXI,1.20E+11
REXX,1.06E+11
RFIL,3.81E+10
RGCO,1.01E+11
RGEN,9.40E+11
RGLD,2330000
RGLS,4.93E+11
RGNX,6.05E+11
RGSE,5.15E+09
RIBT,1.67E+10
RIBTW,0
RICK,9.97E+10
RIGL,2.69E+11
RILY,1.59E+11
RITT,3.06E+10
RITTW,0
RIVR,8.80E+10
RJET,2.24E+11
RKDA,1.94E+11
RLJE,1.60E+10
RLOC,2.74E+10
RLOG,3.98E+10
RLYP,8.47E+11
RMBS,1300000
RMCF,6.44E+10
RMGN,2.27E+10
RMI,0
RMTI,5.77E+11
RNET,3.67E+11
RNST,1470000
RNVA,0
RNWK,1.51E+11
ROBO,1.13E+11
ROCK,7.91E+11
ROIA,9.33E+10
ROIAK,9.53E+10
ROIC,1800000
ROKA,2.17E+10
ROLL,1610000
ROSG,2.15E+10
ROST,2.08E+07
ROVI,8.49E+11
ROYL,8.31E+09
RP,1670000
RPD,7.70E+11
RPRX,3.58E+10
RPRXW,0
RPRXZ,0
RPTP,5.44E+11
RPXC,7.42E+11
RRD,3340000
RRGB,9.24E+11
RRM,1.47E+11
RSAS,0
RSTI,7.95E+11
RSYS,9.97E+10
RTIX,2.16E+11
RTK,6.08E+10
RTRX,7.02E+11
RTTR,1.81E+10
RUN,6.74E+11
RUSHA,9.56E+11
RUSHB,9.10E+11
RUTH,6.04E+11
RVLT,1.42E+11
RVNC,9.91E+11
RVSB,1.03E+11
RWLK,9.44E+10
RXDX,4.05E+11
RXII,2.48E+10
RYAAY,2.12E+07
SAAS,5.84E+11
SABR,8190000
SAEX,4.08E+10
SAFM,1550000
SAFT,8.40E+11
SAGE,1250000
SAIA,5.88E+11
SAJA,1.96E+10
SAL,8.16E+10
SALE,4.82E+11
SALM,1.50E+11
SAMG,1.49E+11
SANM,1870000
SANW,0
SASR,7.01E+11
SATS,3650000
SAUC,6.57E+10
SAVE,2590000
SBAC,1.30E+07
SBBP,1.60E+11
SBBX,6.02E+10
SBCF,5.36E+11
SBCP,6.11E+10
SBFG,5.60E+10
SBFGP,0
SBGI,3290000
SBLK,2.10E+11
SBLKL,0
SBNY,8000000
SBNYW,0
SBOT,6.41E+10
SBRA,1270000
SBRAP,1.45E+11
SBSA,3.42E+10
SBSI,7.02E+11
SBUX,9.20E+07
SCAI,1440000
SCHL,1460000
SCHN,3.91E+11
SCLN,4.50E+11
SCMP,7.71E+11
SCON,6.54E+09
SCOR,1650000
SCSC,1000000
SCSS,1190000
SCTY,2830000
SCVL,3.94E+11
SCYX,9.50E+10
SEAC,2.19E+11
SEDG,7.18E+11
SEED,3.59E+10
SEIC,8960000
SEMI,3.65E+11
SENEA,2.69E+11
SENEB,3.16E+11
SEV,3.37E+10
SFBC,5.37E+10
SFBS,1240000
SFLY,1610000
SFM,3610000
SFNC,1680000
SFST,1.40E+11
SFXE,2.39E+10
SGBK,4.20E+11
SGC,2.43E+11
SGEN,6150000
SGI,2.06E+11
SGMA,2.74E+10
SGMO,4.97E+11
SGMS,7.16E+11
SGNL,8.70E+09
SGNT,4.86E+11
SGOC,6.64E+09
SGRP,2.76E+10
SGRY,8.97E+11
SGYP,6.62E+11
SGYPU,2.60E+10
SGYPW,0
SHBI,1.28E+11
SHEN,1220000
SHIP,3.12E+10
SHLD,2130000
SHLDW,0
SHLM,9.89E+11
SHLO,1.21E+11
SHOO,2060000
SHOR,6.45E+11
SHOS,1.81E+11
SHPG,4.27E+07
SIBC,4.93E+10
SIEB,2.83E+10
SIEN,5.01E+10
SIFI,1.59E+11
SIFY,2.11E+11
SIGI,1990000
SIGM,2.79E+11
SILC,2.06E+11
SIMO,1120000
SINA,3090000
SINO,7.10E+09
SIRI,2.18E+07
SIRO,6100000
SITO,4.72E+10
SIVB,6650000
SIVBO,0
SIXD,2.27E+11
SKBI,1.13E+10
SKIS,9.61E+10
