Technology,6.465506335E13
Transportation,8.88918385E12
Consumer Services,6.330011478E13
Basic Industries,1.275470832E13
Consumer Durables,1.536573535E13
Miscellaneous,1.660842218E13
Consumer Non-Durables,1.628304978E13
Energy,9.00722868E12
Capital Goods,3.650586871E13
n/a,3.857457078E13
Finance,1.0528776349E14
Public Utilities,1.554773037E13
Health Care,1.1844104613E14

