AAME,1.8770989010989012,1.9038571428571422,1.8408021978021984,1.869703296703298,4968.571428571428,1.7682197802197792
AAPL,19.123670329670325,19.841813186813194,18.569153846153846,19.27465934065934,1.2415025846153846E8,1.2874175824175822
